,train_acc,train_auc,train_ppl_score,train_ppl_diff,test_acc,test_auc,test_ppl_score,test_ppl_diff,token
0,0.5092592592592593,0.5397805212620027,-0.014204360865537047,-0.7290056369922837,0.6458333333333334,0.657986111111111,0.34943131135712424,20.22283045450847,Ċ
1,0.5092592592592593,0.5397805212620028,-0.010606599602167867,-0.5386221143934478,0.6458333333333334,0.6545138888888888,0.33956708982093675,19.56178379058838,Please
2,0.5185185185185185,0.5394375857338819,-0.007181491959602283,-0.35305676636872363,0.6458333333333334,0.6527777777777778,0.31353494898268464,18.410390059153244,Ġanalyze
3,0.5185185185185185,0.541838134430727,-0.0012403908807517296,-0.05712668100991891,0.6458333333333334,0.657986111111111,0.3297280559669182,18.17998345692952,Ġthe
4,0.5277777777777778,0.5356652949245542,0.003198751450092981,0.14980125427246094,0.625,0.6527777777777778,0.32766453538785584,18.298743724822998,Ġgiven
5,0.5277777777777778,0.5408093278463648,0.008133437254797442,0.36852342111093606,0.625,0.654513888888889,0.34748981462204054,18.98824715614319,Ġdescription
6,0.5277777777777778,0.5401234567901235,0.005707509657050065,0.253577126397019,0.625,0.654513888888889,0.35419482176252853,18.899439891179398,Ġto
7,0.5277777777777778,0.5401234567901235,0.014420286785046125,0.5993228488498232,0.625,0.657986111111111,0.37052755550425265,18.604930718739823,Ġidentify
8,0.5370370370370371,0.5425240054869684,0.021896584343686225,0.8514165171870474,0.6458333333333334,0.6597222222222222,0.3865856631188375,18.25266178448996,Ġthe
9,0.5185185185185185,0.5329218106995884,0.0025434549809456317,0.10629985950612308,0.625,0.6545138888888888,0.3488224698683489,17.577960729599,Ġspeaker
10,0.5185185185185185,0.5339506172839505,0.008355561494244046,0.327363261470083,0.625,0.6545138888888888,0.363253128743909,17.227884848912552,'s
11,0.5185185185185185,0.53360768175583,0.005400883393717445,0.21092813986319925,0.625,0.6545138888888888,0.3516281852723267,16.866035381952926,Ġlanguage
12,0.5185185185185185,0.5346364883401921,0.00816800865986899,0.3482479166101484,0.625,0.6493055555555555,0.3473353384445464,18.008638302485153,Ġby
13,0.5185185185185185,0.5329218106995885,0.006160423298548232,0.26626279619004833,0.625,0.6475694444444444,0.34228002630546583,18.0182626247406,Ġfollowing
14,0.5185185185185185,0.5332647462277091,0.009230584637279524,0.3820345490067041,0.625,0.6493055555555555,0.3515514594741055,17.729785680770874,Ġthese
15,0.5185185185185185,0.53360768175583,0.01419461152338884,0.5559561340897261,0.625,0.65625,0.3657132452308724,17.481830676396683,Ġsteps
16,0.5185185185185185,0.5346364883401921,0.018958338931477543,0.7011937741880132,0.625,0.6579861111111112,0.3779706632062018,17.099262237548828,:ĊĊ
17,0.5185185185185185,0.537037037037037,0.024481422233821774,0.853331459893127,0.6458333333333334,0.654513888888889,0.3910138205634361,16.71992039680481,1
18,0.5277777777777778,0.5387517146776406,0.030073138098064268,0.9886896698563135,0.625,0.657986111111111,0.404061318387484,16.342570066452026,.
19,0.5277777777777778,0.539437585733882,0.03430462216653105,1.0713080653437856,0.6458333333333334,0.6597222222222222,0.41459282784145546,15.95611643791198,ĠIdentify
20,0.5277777777777778,0.5404663923182442,0.040016027594591476,1.181627379523384,0.6458333333333334,0.6614583333333333,0.42739027284588604,15.594290335973099,Ġthe
21,0.5277777777777778,0.5432098765432098,0.045753604073641624,1.3650223060890454,0.6458333333333334,0.6649305555555555,0.4373962945155995,16.059458573659256,Ġvocabulary
22,0.5277777777777778,0.5428669410150891,0.050452956061246064,1.4325441077903491,0.6458333333333334,0.6649305555555556,0.44874191702569904,15.723224401474006,Ġused
23,0.5277777777777778,0.5438957475994513,0.05843136467283167,1.6153411512021663,0.6458333333333334,0.6631944444444444,0.46162673633289253,15.70714259147644,Ġin
24,0.5277777777777778,0.5421810699588476,0.06417644528114051,1.6829937475698955,0.6458333333333334,0.6649305555555556,0.47370868470636085,15.32794944445292,Ġthe
25,0.5370370370370371,0.5428669410150893,0.0696257589622648,1.7376383322256572,0.6458333333333334,0.6666666666666666,0.48646419136906227,15.009009758631386,Ġdescription
26,0.5370370370370371,0.5428669410150891,0.07003836563517997,1.7155241789641167,0.6458333333333334,0.6666666666666666,0.4908351478202728,14.807292461395264,","
27,0.5462962962962963,0.5438957475994513,0.07391048022364144,1.7527021478723555,0.6458333333333334,0.6666666666666666,0.49891022079141645,14.5802632967631,Ġpaying
28,0.5555555555555556,0.5449245541838135,0.07956170446253948,1.7959770626492002,0.6458333333333334,0.670138888888889,0.5102540935142695,14.226680199305214,Ġattention
