,train_acc,train_auc,train_ppl_score,train_ppl_diff,test_acc,test_auc,test_ppl_score,test_ppl_diff,token
0,0.5092592592592593,0.5387517146776406,-0.01258968869181603,-0.6419839859008789,0.6458333333333334,0.657986111111111,0.3500311413480482,20.235595226287842,Ċ
1,0.5185185185185185,0.5339506172839505,-0.01204567598594106,-0.6235985579314018,0.625,0.6527777777777778,0.3282314852741227,19.697085777918502,An
2,0.5185185185185185,0.5366941015089164,-0.0017759019576115305,-0.0867907912642778,0.6458333333333334,0.6510416666666666,0.336784103217252,19.276811997095734,alyze
3,0.5185185185185185,0.5401234567901234,0.004592373584205964,0.20985730489094578,0.6458333333333334,0.654513888888889,0.35311920736017277,18.962636788686112,Ġthe
4,0.5092592592592593,0.5466392318244169,0.03355433683689425,1.4579118446067554,0.6458333333333334,0.6666666666666666,0.40313260846500965,20.57516121864319,Ġscene
5,0.5092592592592593,0.5459533607681756,0.033610464019066304,1.4797022430985152,0.6458333333333334,0.65625,0.38615433427490614,20.084881941477462,Ġdescription
6,0.5370370370370371,0.54320987654321,0.024901966559460774,1.0943767759535064,0.625,0.6545138888888888,0.3784126765322475,19.591504653294876,Ġprovided
7,0.5370370370370371,0.5425240054869684,0.026307542169203797,1.1164866906625264,0.625,0.65625,0.38513216327879873,19.22493187586467,Ġand
8,0.5370370370370371,0.5452674897119341,0.03465584675808891,1.3812321203726299,0.625,0.6597222222222222,0.40100477851085475,18.888009707132966,Ġidentify
9,0.5370370370370371,0.546639231824417,0.041968712255305775,1.5670346860532476,0.6458333333333334,0.6649305555555556,0.4166193552138612,18.468872467676803,Ġthe
10,0.5185185185185185,0.5318930041152263,0.005410218389357706,0.21821626027424657,0.6458333333333334,0.6510416666666666,0.3845737061106237,18.210786978403718,Ġspeaker
11,0.5185185185185185,0.5329218106995885,0.011146475015715397,0.4220444008156079,0.6458333333333334,0.6562499999999999,0.39827043211442614,17.786779562632248,'s
12,0.5277777777777778,0.5356652949245542,0.015181775088431992,0.5832498338487397,0.6041666666666666,0.654513888888889,0.414291833740672,18.61779808998108,Ġfocus
13,0.5185185185185185,0.5353223593964336,0.015410557625416686,0.6277200910780039,0.6458333333333334,0.6527777777777778,0.41086505196741024,19.41215292612712,Ġby
14,0.5185185185185185,0.5312071330589849,0.009677564256256061,0.40779869644730127,0.6458333333333334,0.6493055555555556,0.4036910288392875,19.622106711069748,Ġfollowing
15,0.5185185185185185,0.5353223593964335,0.01660541898201253,0.665796350549769,0.6458333333333334,0.654513888888889,0.4174399184518614,19.38692808151245,Ġthese
16,0.5185185185185185,0.537037037037037,0.02192477676579871,0.829164399041062,0.6458333333333334,0.654513888888889,0.43099994317517687,18.94625425338745,Ġsteps
17,0.5185185185185185,0.5360082304526749,0.0261771216944206,0.976751256872106,0.6458333333333334,0.654513888888889,0.4364659589347883,18.94712241490683,:
18,0.5185185185185185,0.5349794238683128,0.02410957829725394,0.8857311319421797,0.6458333333333334,0.654513888888889,0.4392149484058244,18.777275641759246,Ġ
19,0.5277777777777778,0.5360082304526749,0.029530406106642683,1.025395393371582,0.6458333333333334,0.657986111111111,0.4512741170815067,18.30660653114319,1
20,0.5277777777777778,0.537037037037037,0.03615820420936392,1.1912928687201685,0.6458333333333334,0.6579861111111112,0.46390270944656736,17.921554485956833,)
21,0.5370370370370371,0.5387517146776406,0.041186391488365566,1.2899164976897026,0.6458333333333334,0.6597222222222222,0.47500467655988965,17.501142501831055,ĠIdentify
22,0.5370370370370371,0.5414951989026063,0.04679860716873445,1.388292877762403,0.6458333333333334,0.6649305555555555,0.4872416050702165,17.058515548706062,Ġthe
23,0.5370370370370371,0.5411522633744856,0.04848023752358104,1.4076444837782205,0.6458333333333334,0.6614583333333334,0.49394666628272477,16.77331646283468,Ġkey
24,0.5370370370370371,0.5401234567901234,0.05421051448747039,1.4962970239144795,0.6458333333333334,0.6597222222222222,0.5059942610298134,16.370284080505364,Ġelements
25,0.5370370370370371,0.5421810699588477,0.05970423785211112,1.6253329383002395,0.6458333333333334,0.6597222222222222,0.5048563684772794,16.220345894495644,Ġpresent
26,0.5092592592592593,0.541838134430727,0.06522698921969537,1.6874208803530095,0.6458333333333334,0.6614583333333334,0.5163403164152794,15.808478116989129,Ġin
27,0.5092592592592593,0.5435528120713307,0.07086323687869224,1.7432411335132727,0.6458333333333334,0.6649305555555556,0.5276749533250173,15.405493338902794,Ġthe
28,0.5185185185185185,0.5462962962962963,0.07780455884244143,1.8228100670708542,0.6458333333333334,0.6666666666666666,0.5402218066588645,15.06552187601725,Ġscene
29,0.5370370370370371,0.5497256515775035,0.08272205001216389,1.8615494127626775,0.6458333333333334,0.6649305555555555,0.5484012832718846,14.731720765431724,","
30,0.5092592592592593,0.5452674897119341,0.06885567758386273,1.5848953105785242,0.6458333333333334,0.6666666666666666,0.5387206761181098,14.657871007919319,Ġsuch
31,0.5092592592592593,0.5452674897119342,0.07430411913091926,1.6307003233167805,0.6458333333333334,0.6649305555555555,0.549377813137061,14.2894295056661,Ġas
32,0.5555555555555556,0.5480109739368999,0.08039455851377363,1.6905224058363189,0.6458333333333334,0.6666666666666666,0.5607137856765402,13.987541675567627,Ġcharacters
33,0.5555555555555556,0.5476680384087791,0.08593785570381535,1.7257029568707551,0.6458333333333334,0.6666666666666666,0.5710178077938737,13.638082345326737,","
34,0.5555555555555556,0.5493827160493827,0.0912813937610549,1.764155387878418,0.6458333333333334,0.6684027777777778,0.5849438509918652,13.494314034779869,Ġobjects
35,0.5555555555555556,0.5469821673525378,0.09686601005230623,1.7903449093853965,0.6458333333333334,0.6701388888888888,0.5949226701868193,13.159135341644287,","
36,0.5555555555555556,0.5469821673525377,0.1028031368230936,1.8454210140086929,0.6458333333333334,0.6701388888888888,0.6012530473906946,12.925532579421997,Ġactions
37,0.5555555555555556,0.5462962962962963,0.1084028975720067,1.8634445402357258,0.6458333333333334,0.671875,0.6108771178470359,12.607934633890792,","
38,0.5555555555555556,0.5486968449931413,0.11321992681713493,1.8669153496071118,0.6458333333333334,0.6822916666666666,0.6195049500291333,12.291657845179238,Ġand
39,0.5555555555555556,0.5497256515775033,0.11962746681004295,1.8981709303679324,0.625,0.6805555555555556,0.6288132679145256,12.033417701721191,Ġsettings
40,0.5555555555555556,0.5507544581618655,0.12423902116304406,1.897557823746297,0.625,0.6840277777777778,0.6368469049366926,11.758009672164917,.
41,0.5555555555555556,0.5507544581618656,0.1296741891706995,1.9031215243869397,0.625,0.685763888888889,0.6448985812535818,11.471362113952637,Ġ
42,0.5370370370370371,0.551440329218107,0.13520986946909322,1.9073553085327148,0.625,0.685763888888889,0.6534758261683771,11.198649724324547,2
43,0.5555555555555556,0.5517832647462277,0.14093905701635615,1.9115614361233213,0.625,0.689236111111111,0.661871822144848,10.93350021044413,)
44,0.5555555555555556,0.5514403292181069,0.14632676546777362,1.911878338566531,0.625,0.6944444444444444,0.6698724513312015,10.687723954518631,ĠDetermine
45,0.5462962962962963,0.5528120713305898,0.15439718746200154,2.011959464461718,0.6041666666666666,0.6944444444444444,0.6842137348196805,10.92948659261068,Ġwhich
46,0.5555555555555556,0.5524691358024691,0.16010071018054595,2.011640478063512,0.5833333333333334,0.6979166666666667,0.692361363963455,10.694813013076782,Ġelements
47,0.5648148148148148,0.5548696844993142,0.1748118301620732,2.1301755551938655,0.625,0.6961805555555556,0.7057123422439596,10.579308271408081,Ġare
48,0.5648148148148148,0.5579561042524006,0.18528803056272206,2.2036841003983128,0.625,0.703125,0.7164065578759737,10.496604839960739,Ġmost
49,0.5555555555555556,0.5593278463648834,0.19180540103269966,2.2045656486793845,0.6458333333333334,0.703125,0.7239913652967293,10.27572695414225,Ġprominent
50,0.5555555555555556,0.5617283950617283,0.19895040109663384,2.2280619585955534,0.6458333333333334,0.704861111111111,0.7324618502769491,10.142910559972123,Ġor
51,0.5555555555555556,0.5617283950617284,0.2015804685296329,2.2855655528880945,0.6458333333333334,0.7065972222222222,0.7315428702460516,10.221057176589966,Ġtake
52,0.5555555555555556,0.5634430727023321,0.2086528924632231,2.288078166820384,0.6458333333333334,0.7083333333333334,0.7394133767962364,10.006959040959678,Ġcenter
53,0.5555555555555556,0.5637860082304527,0.2146268356352941,2.2744845284356003,0.6458333333333334,0.7118055555555555,0.7462591517086135,9.783058802286789,Ġstage
54,0.5555555555555556,0.565843621399177,0.2222651556676997,2.311961527223943,0.6458333333333334,0.7135416666666666,0.7514946452445505,9.66213528315226,.
55,0.5555555555555556,0.5655006858710564,0.22834476612182336,2.298354855290171,0.6458333333333334,0.717013888888889,0.7575737570638482,9.4483338991801,Ġ
56,0.5277777777777778,0.5696159122085048,0.23431198213882606,2.282789760165741,0.6458333333333334,0.7204861111111112,0.7637871168864779,9.241428216298424,3
57,0.5277777777777778,0.5709876543209877,0.2402523816121559,2.266869085806384,0.6458333333333334,0.7274305555555555,0.7697793817041423,9.040836095809937,)
58,0.5277777777777778,0.5737311385459534,0.2501653068848603,2.33413872895418,0.6458333333333334,0.7274305555555555,0.7810540496398644,9.082027673721313,ĠConsider
59,0.5277777777777778,0.573045267489712,0.2490119269062109,2.304014735751686,0.6458333333333334,0.7256944444444445,0.7799962007253053,9.006875673929855,Ġhow
60,0.5277777777777778,0.5754458161865569,0.25919376306913633,2.3731418185763857,0.6666666666666666,0.7274305555555555,0.7904006572066095,9.001407146453857,Ġthese
61,0.5277777777777778,0.5751028806584363,0.26467943192227883,2.351894449304652,0.6666666666666666,0.7309027777777778,0.7956117340072171,8.81031266848246,Ġelements
62,0.5277777777777778,0.5744170096021948,0.26894640627665667,2.335995073671697,0.6666666666666666,0.7309027777777778,0.8000625348729411,8.666207234064736,Ġinteract
63,0.5277777777777778,0.5740740740740741,0.2750864524329368,2.322385187502263,0.6666666666666666,0.7274305555555555,0.8055580601360123,8.498192548751831,Ġwith
64,0.5370370370370371,0.5764746227709191,0.28080420892302543,2.3033479407981616,0.6666666666666666,0.7239583333333333,0.8102532975414639,8.322035153706864,Ġeach
65,0.5370370370370371,0.576474622770919,0.2865377975145441,2.2844882188019966,0.6666666666666666,0.7309027777777777,0.8147777508521825,8.150822003682453,Ġother
